,distance,force
509,323.54327392578125,-400.8230285644531
510,287.7046203613281,149.66905212402344
511,226.52903747558594,399.08172607421875
512,253.98739624023438,171.51934814453125
513,297.2799377441406,172.6700439453125
514,102.95636749267578,-205.32659912109375
515,251.0778045654297,-530.9885864257812
516,74.39221954345703,355.3399963378906
517,273.3946838378906,-410.96942138671875
518,381.0324401855469,-317.0528564453125
519,177.48843383789062,-878.1427612304688
520,70.98570251464844,-250.9212646484375
521,255.3224334716797,-83.72577667236328
522,199.92274475097656,-771.489013671875
523,336.5994567871094,-467.7584533691406
524,323.4631042480469,-399.8505554199219
525,287.5491943359375,150.4225311279297
526,226.2733154296875,398.58135986328125
527,254.19676208496094,171.51341247558594
528,296.6485900878906,174.28346252441406
529,103.17263793945312,-205.84304809570312
530,251.10699462890625,-530.9432373046875
531,74.48148345947266,356.1987609863281
532,273.0156555175781,-410.4816589355469
533,381.082763671875,-316.0374450683594
534,177.51353454589844,-878.7564086914062
535,70.6304931640625,-249.83872985839844
536,255.11204528808594,-82.08441162109375
537,199.3624725341797,-771.3056030273438
538,336.93951416015625,-467.705810546875
539,322.959228515625,-396.2662353515625
540,286.9798278808594,152.13308715820312
541,226.04042053222656,396.00140380859375
542,253.7140350341797,172.18359375
543,296.3762512207031,172.8513946533203
544,103.44640350341797,-202.92152404785156
545,251.1156463623047,-529.3912353515625
546,74.52732849121094,357.32379150390625
547,272.99267578125,-409.42742919921875
548,380.5628356933594,-313.5621337890625
549,177.4893035888672,-878.3644409179688
550,70.60516357421875,-249.41256713867188
551,254.33140563964844,-81.3870849609375
552,199.28208923339844,-771.2088012695312
553,336.36114501953125,-467.04150390625
554,322.1547546386719,-395.0859680175781
555,286.473876953125,151.40550231933594
556,225.31427001953125,393.851318359375
557,253.7513885498047,170.37767028808594
558,295.79852294921875,173.10609436035156
559,103.78838348388672,-205.30551147460938
560,251.1025390625,-529.55029296875
561,74.58309173583984,358.2691345214844
562,272.9195556640625,-409.0787353515625
563,380.5847473144531,-312.8179016113281
564,177.5582275390625,-879.1495361328125
565,70.76791381835938,-247.68695068359375
566,254.100830078125,-80.78417205810547
567,199.04429626464844,-771.068115234375
568,336.9027099609375,-467.4340515136719
569,322.09619140625,-392.5667724609375
570,285.97149658203125,153.18740844726562
571,224.8648681640625,392.4743347167969
572,253.25030517578125,170.7952117919922
573,294.91656494140625,173.79803466796875
574,104.59584045410156,-206.68597412109375
575,251.17068481445312,-528.9854125976562
576,74.5794906616211,358.8096008300781
577,272.4834289550781,-408.70245361328125
578,380.8534240722656,-311.3341979980469
579,177.638671875,-879.2211303710938
580,70.37294006347656,-247.34078979492188
581,253.87965393066406,-79.08101654052734
582,198.5953826904297,-771.0527954101562
583,337.1011047363281,-467.55303955078125
584,321.5430603027344,-389.483154296875
585,285.2048645019531,155.59986877441406
586,223.9562225341797,390.08551025390625
587,252.70616149902344,170.74351501464844
588,294.2102355957031,173.86785888671875
589,107.23224639892578,-211.10617065429688
590,251.1593475341797,-528.206787109375
591,74.61812591552734,359.821044921875
592,272.31817626953125,-407.77606201171875
593,382.6417236328125,-310.0810546875
594,177.6653289794922,-879.471923828125
595,70.60810852050781,-246.36033630371094
596,254.1919403076172,-74.74061584472656
