frame,x,y,particle
526,317.3907,394.81927,0
526,202.98015,244.02704,17
526,126.283966,71.3128,62
526,309.18127,216.71552,92
526,366.86523,249.65163,85
527,329.15582,160.62877,64
527,318.0144,394.74475,0
527,336.38248,302.83365,1
527,202.08047,243.98389,17
527,368.32526,250.09029,85
527,127.18291,69.700424,62
528,329.10034,160.65562,64
528,202.70486,244.08498,17
528,368.64624,250.2406,85
528,317.63525,395.04205,0
528,337.11548,302.52216,1
528,127.03891,70.44445,62
529,329.45462,160.76949,64
529,368.638,250.7498,85
529,318.21545,395.43317,0
529,336.49683,302.8047,1
529,202.31006,243.8656,17
529,126.95026,70.70547,62
530,329.13318,160.66876,64
530,202.82283,244.04395,17
530,317.67566,395.15497,0
530,368.8761,250.92337,85
530,336.5178,302.50006,1
530,126.93411,71.17503,62
530,477.7542,222.12321,93
531,329.02808,160.58557,64
531,202.76584,244.20068,17
531,318.54327,395.5758,0
531,336.51767,302.6637,1
531,127.01457,71.071785,62
531,369.13513,251.29068,85
532,328.4618,160.29843,64
532,202.6151,244.24149,17
532,318.03958,395.3286,0
532,336.50925,302.73798,1
532,369.01794,251.24075,85
532,127.0106,71.336105,62
533,328.36487,160.30725,64
533,202.71011,244.07654,17
533,318.89047,395.73407,0
533,337.07043,303.13962,1
533,126.3482,70.909836,62
533,369.0682,251.37567,85
534,328.84116,160.52914,64
534,202.70425,244.11957,17
534,319.2373,396.10803,0
534,336.92523,303.07254,1
534,126.31287,71.09362,62
534,308.84308,216.78812,92
534,370.14,250.96596,85
535,202.74542,244.30368,17
535,328.52612,160.39996,64
535,318.82397,395.3742,0
535,336.96393,303.13318,1
535,370.33514,251.66406,85
535,125.73607,71.177895,62
535,308.76733,216.79709,92
536,202.80957,244.37329,17
536,328.649,160.44888,64
536,319.22244,396.0691,0
536,336.86548,303.15015,1
536,370.88495,251.51044,85
536,125.79867,71.33683,62
536,308.84262,216.83841,92
537,328.4455,160.24307,64
537,319.67712,395.604,0
537,202.19818,244.55869,17
537,336.88824,303.27826,1
537,479.20367,225.8517,93
537,125.895615,71.52319,62
537,308.0584,216.5304,92
537,370.9536,252.47626,85
538,328.66003,160.65271,64
538,319.38324,396.10205,0
538,336.94745,303.1153,1
538,202.66953,244.52643,17
538,126.489456,71.29947,62
538,308.8053,217.76775,92
538,371.4321,252.42288,85
539,319.48297,395.53766,0
539,328.4408,160.24695,64
539,126.43607,71.42203,62
539,202.64597,244.16727,17
539,337.457,301.8604,1
539,371.36758,252.98978,85
540,319.40857,395.28946,0
540,337.56284,301.88318,1
540,126.48871,71.83451,62
540,202.32819,245.04425,17
540,328.96332,159.72256,64
540,371.7949,252.76492,85
540,322.98077,158.11806,95
541,319.4801,395.40018,0
541,337.48187,301.7799,1
541,201.90973,244.59567,17
541,126.61591,72.49408,62
541,329.44965,159.98758,64
541,479.44012,227.47528,93
541,321.49396,157.95854,95
541,371.8048,252.40797,85
542,319.43323,395.43115,0
542,338.36676,300.15607,1
542,202.30624,245.17276,17
542,129.64351,72.70693,62
542,372.2759,253.71936,85
542,329.11356,159.83665,64
542,321.59445,157.9537,95
542,309.0022,217.05753,92
543,319.86603,395.30615,0
543,338.5017,299.96854,1
543,202.30133,244.70737,17
543,321.22205,157.86743,95
543,130.16498,72.73973,62
543,371.6595,254.35948,85
543,329.15564,159.77142,64
543,480.45587,227.93991,93
544,319.605,395.53748,0
544,338.44855,299.9406,1
544,201.72527,245.39145,17
544,371.34515,254.65466,85
544,127.516235,73.175255,62
544,480.4395,227.94443,93
544,320.33386,157.90164,95
545,319.98914,395.89636,0
545,338.25574,299.92404,1
545,309.1084,217.82037,92
545,318.57214,157.742,95
545,371.03464,255.1474,85
545,202.40398,245.0651,17
545,127.82509,73.45344,62
545,480.4405,227.96857,93
546,320.0088,396.1778,0
546,338.30325,299.87637,1
546,129.17123,73.11392,62
546,370.92798,255.0748,85
546,198.42462,245.97359,17
546,318.78516,157.63191,95
546,480.43488,227.96008,93
547,319.9922,396.33032,0
547,338.46008,299.57828,1
547,308.13425,217.78151,92
547,131.28384,73.46343,62
547,318.5593,157.8474,95
547,199.42667,246.14062,17
547,371.44385,255.84277,85
548,338.83344,298.6402,1
548,308.1814,217.77916,92
548,131.61057,73.31004,62
548,320.38525,396.12537,0
548,318.60706,157.70352,95
548,198.65735,246.1742,17
548,371.5609,255.41827,85
549,339.12558,298.70084,1
549,320.0423,396.58777,0
549,130.28116,73.26339,62
549,318.56287,157.93002,95
549,201.15262,246.09192,17
549,372.696,254.23932,85
550,339.32724,298.6548,1
550,320.24042,396.9217,0
550,130.33435,73.51195,62
550,310.23138,217.32892,92
550,318.24673,157.65929,95
550,200.86429,246.11526,17
550,372.39148,254.75471,85
551,339.56323,298.6608,1
551,130.99675,73.91718,62
551,320.57852,396.66882,0
551,198.80289,246.66278,17
551,372.5327,254.35248,85
551,311.49786,218.73105,92
551,319.0287,158.03073,95
552,339.75775,298.45346,1
552,311.31567,217.95013,92
552,131.6536,74.44415,62
552,318.21204,157.83179,95
552,320.20184,397.24838,0
552,372.6184,254.91919,85
552,198.49289,246.55157,17
552,481.72546,228.8555,93
553,339.56625,298.41522,1
553,131.7476,74.59743,62
553,320.48724,396.87207,0
553,317.8225,157.85995,95
553,311.6713,218.29431,92
553,197.73694,246.82559,17
553,372.89575,254.44537,85
553,481.71225,228.87619,93
554,131.92178,74.78166,62
554,339.8147,298.9889,1
554,319.64517,397.0269,0
554,198.01633,246.81628,17
554,311.6314,218.26768,92
554,372.99408,254.60791,85
554,481.74756,228.86134,93
554,319.4892,158.999,95
555,339.7234,298.10526,1
555,132.28189,75.09265,62
555,320.35773,397.06653,0
555,311.54358,218.2698,92
555,197.77289,247.08987,17
555,317.72125,158.49683,95
556,339.63538,298.12158,1
556,132.30972,74.28592,62
556,317.08984,158.43863,95
556,320.40106,397.04718,0
556,311.63214,218.27155,92
556,198.18419,247.03348,17
556,372.94244,255.4759,85
557,340.2449,298.10718,1
557,130.91736,74.09952,62
557,320.47488,396.98492,0
557,198.32953,247.03719,17
557,372.77393,254.83945,85
557,315.38477,159.05228,95
558,339.92572,297.95105,1
558,130.78787,74.247154,62
558,482.4121,230.25339,93
558,320.65698,397.92462,0
558,198.48953,246.20822,17
558,373.06848,254.6796,85
558,315.17328,159.04263,95
558,311.7622,216.92133,92
559,339.9541,297.99396,1
559,131.56786,74.18364,62
559,482.4845,230.28696,93
559,373.29388,254.79643,85
559,198.26062,246.23224,17
559,321.3888,397.8627,0
559,311.79395,216.95663,92
560,340.07556,297.7835,1
560,131.61389,74.199875,62
560,321.40436,397.8257,0
560,198.49387,246.40332,17
561,340.12238,297.75128,1
561,131.825,74.14409,62
561,321.56598,398.1084,0
561,199.67532,246.42865,17
562,340.54852,297.62833,1
562,131.32741,74.46863,62
562,315.65265,159.10886,95
562,321.8437,398.06378,0
562,199.64821,246.64598,17
563,340.2647,296.79553,1
563,312.56342,217.8051,92
563,322.68427,398.07947,0
563,315.59253,158.98572,95
563,196.60397,247.09804,17
563,131.80847,75.395966,62
563,450.31427,269.0562,93
564,340.7962,296.79773,1
564,312.57562,217.7601,92
564,322.9239,398.20245,0
564,199.58635,247.74733,17
564,315.32224,158.64206,95
565,340.86652,296.78275,1
565,322.86957,398.1906,0
565,315.33783,158.8107,95
565,200.18158,248.10373,17
566,340.66278,296.86548,1
566,312.78726,218.98741,92
566,322.83972,398.25415,0
566,315.2948,158.68405,95
566,200.3214,248.07465,17
566,133.01001,75.896126,62
567,340.5802,296.6595,1
567,323.04498,398.40695,0
567,315.25256,158.79291,95
567,202.12715,247.34781,17
567,134.56015,76.333275,62
568,340.37445,296.07672,1
568,323.06873,398.1815,0
568,315.40158,158.84756,95
568,450.84827,269.96686,93
568,134.27377,76.561966,62
568,202.28246,247.29156,17
569,340.2851,295.32202,1
569,323.07593,398.20755,0
569,315.55692,158.94554,95
569,450.93152,268.59103,93
569,134.03462,76.873795,62
569,201.63144,247.38274,17
570,340.73346,294.93127,1
570,323.08966,398.62164,0
570,315.52954,159.08987,95
570,134.18208,77.30505,62
570,200.31679,247.72021,17
570,450.4679,268.75586,93
571,340.96417,295.00262,1
571,323.20612,398.23703,0
571,133.46492,77.65141,62
571,315.61774,159.21301,95
571,200.43933,247.88593,17
571,450.50266,268.75177,93
572,341.00055,294.67438,1
572,323.24454,398.6828,0
572,133.69135,77.531815,62
572,315.42468,158.99481,95
572,202.83798,248.28366,17
572,450.63132,268.65613,93
573,340.83813,294.69174,1
573,323.25214,398.72888,0
573,133.4797,77.56857,62
573,315.5182,159.13428,95
573,202.5299,248.27118,17
573,485.15417,234.34116,93
574,340.8316,294.33746,1
574,323.2724,398.80768,0
574,134.303,76.978325,62
574,315.62158,158.99582,95
574,314.90552,219.7825,92
574,202.58015,248.31183,17
575,340.7301,294.03674,1
575,323.23972,398.86423,0
575,486.0146,235.01663,93
575,134.10248,77.018936,62
575,202.93535,248.41724,17
575,315.86847,159.28912,95
576,341.2409,294.43274,1
576,323.4108,398.70398,0
576,134.26059,77.41484,62
576,202.49454,248.07013,17
576,315.0963,155.04669,95
577,341.9787,294.46118,1
577,134.78838,77.90889,62
577,323.37424,398.72675,0
577,202.26395,247.92258,17
577,315.07263,157.92883,95
578,341.71454,294.04254,1
578,134.80235,78.070786,62
578,323.3332,398.63306,0
578,204.21092,248.12033,17
579,341.67303,294.16095,1
579,323.4469,398.91153,0
579,134.94159,79.03355,62
579,206.15318,248.47342,17
579,314.02643,161.14977,95
580,341.8009,294.1474,1
580,206.9429,248.37209,17
580,323.48212,398.9115,0
580,135.03891,79.12575,62
580,316.46783,221.22733,92
581,341.6576,293.96005,1
581,206.80078,248.23479,17
581,134.93623,79.30753,62
581,324.2159,398.7334,0
582,342.0637,293.85663,1
582,206.44727,248.49496,17
582,324.18842,398.91858,0
582,135.18546,79.368645,62
583,342.2106,293.84814,1
583,206.116,248.54419,17
583,324.3803,398.86353,0
583,134.9949,79.37743,62
584,342.22394,293.79358,1
584,206.35849,248.68752,17
584,325.77533,399.06512,0
584,134.97267,79.58276,62
585,342.4127,293.7921,1
585,206.67816,248.59181,17
585,325.4842,399.08466,0
585,135.84885,79.91635,62
586,342.4526,293.67554,1
586,206.52914,248.61728,17
586,136.05885,80.28442,62
586,325.1897,399.0547,0
586,312.69977,161.59827,95
587,342.06424,292.96436,1
587,206.28336,248.58224,17
587,136.0141,80.1712,62
587,324.9452,397.86102,0
587,312.5599,161.7053,95
588,342.29358,293.01447,1
588,207.31836,248.68845,17
588,136.21147,80.57732,62
588,325.65448,398.367,0
589,342.3369,293.01447,1
589,207.75952,248.45787,17
589,136.2847,80.59983,62
589,326.48578,398.09485,0
590,342.2213,292.6421,1
590,207.7146,248.49301,17
590,319.59894,221.41116,92
590,136.07741,80.546906,62
590,326.22644,397.89868,0
591,343.18414,291.8596,1
591,207.88625,248.54465,17
591,135.67168,80.703354,62
591,326.93964,397.853,0
591,312.3421,158.70753,95
592,343.11133,291.40625,1
592,207.94315,248.5146,17
592,135.73108,80.71394,62
592,326.92224,398.28452,0
592,312.42328,158.81479,95
593,342.98566,291.29877,1
593,209.79932,248.53873,17
593,136.07643,81.42099,62
593,327.11816,398.43414,0
593,312.41116,158.52481,95
594,343.03415,291.15622,1
594,209.9006,248.41277,17
594,136.07414,81.50174,62
594,327.12555,398.4418,0
595,342.96683,291.08405,1
595,209.76468,248.28763,17
595,135.86305,81.67578,62
595,327.24133,397.3219,0
596,343.12195,290.4328,1
596,209.68661,248.27655,17
596,135.9102,81.60657,62
596,327.01624,397.5114,0
597,343.1808,290.39093,1
597,209.26477,248.29375,17
597,136.02138,81.57298,62
597,327.17596,397.39392,0
597,311.3003,163.2196,95
598,138.49019,82.51358,62
598,343.26477,290.0763,1
598,209.49802,248.2649,17
598,327.123,397.25888,0
599,137.36377,82.40079,62
599,344.01917,289.34564,1
599,209.38637,248.29001,17
599,328.86932,396.96143,0
600,137.86954,82.38829,62
600,343.86023,289.37445,1
600,329.08093,396.49866,0
600,210.92021,249.0452,17
600,310.6657,162.741,95
601,137.95862,82.36734,62
601,343.94843,289.32224,1
601,329.0639,396.46753,0
601,210.9644,249.15561,17
601,309.76865,163.3597,95
602,138.97104,82.92154,62
602,343.94604,289.28156,1
602,329.04422,396.60577,0
602,211.18884,249.23479,17
602,310.67538,163.34444,95
603,138.78857,83.139435,62
603,210.87161,249.42993,17
603,344.13242,289.3744,1
603,329.03424,396.38843,0
603,310.51733,163.40358,95
603,407.2172,247.95502,111
604,139.2111,83.211716,62
604,210.9235,249.5859,17
604,344.14923,289.21594,1
604,329.02838,396.4888,0
604,310.89682,162.34927,95
604,407.22687,247.95465,111
605,139.0264,83.296844,62
605,210.87906,249.71582,17
605,344.17554,289.20993,1
605,328.6888,396.23514,0
605,407.75613,247.82224,111
605,310.0418,164.43393,95
606,138.92114,83.458405,62
606,210.88222,249.77657,17
606,344.4115,289.03882,1
606,329.08582,396.11957,0
606,408.10028,247.78735,111
606,310.77975,163.31815,95
607,139.94315,84.07506,62
607,345.01202,288.65918,1
607,214.90163,249.41805,17
607,328.4677,396.18173,0
607,310.6068,164.60538,95
607,407.8905,247.77707,111
608,139.97998,84.10084,62
608,344.51306,288.65652,1
608,214.75003,249.3908,17
608,328.57666,396.41644,0
608,310.47278,164.65463,95
609,140.63342,84.24823,62
609,344.08093,289.14752,1
609,213.39865,249.66412,17
609,329.24985,396.40033,0
610,140.50621,84.13867,62
610,211.52054,249.33301,17
610,344.3563,289.111,1
610,329.4223,396.64447,0
611,211.8,249.49548,17
611,140.48828,84.13761,62
611,344.56735,288.94073,1
611,329.10217,396.50916,0
611,309.67883,165.19696,95
612,213.10689,249.80698,17
612,344.69104,288.6963,1
612,140.17282,84.26059,62
612,331.1809,396.7744,0
613,213.30008,249.8312,17
613,330.9316,397.15308,0
613,140.27306,84.37344,62
613,343.80652,288.565,1
614,213.39658,249.82617,17
614,330.95325,396.9056,0
614,140.32516,84.29164,62
614,343.61975,288.5416,1
615,213.28983,249.7848,17
615,330.93268,396.91443,0
615,141.03152,84.47649,62
615,343.55972,288.45337,1
616,213.4326,249.79535,17
616,330.90778,397.044,0
616,141.07167,84.56289,62
616,342.5255,288.35605,1
616,414.0242,252.26498,111
617,331.056,396.62726,0
617,214.97073,249.7966,17
617,141.05426,84.603836,62
617,341.48056,288.13702,1
617,414.0334,252.26797,111
618,142.36026,84.4937,62
618,331.10144,396.62384,0
618,214.93265,249.81902,17
618,342.07263,288.1952,1
618,387.9989,278.7747,111
619,143.28226,84.53311,62
619,331.12238,396.4845,0
619,214.63068,249.68188,17
619,341.9488,287.7197,1
620,143.32852,84.5317,62
620,331.18225,396.5076,0
620,214.32445,249.75912,17
620,342.271,287.7541,1
620,388.10223,279.71814,111
621,331.25293,396.52734,0
621,214.53012,250.18686,17
621,144.01126,84.532196,62
621,342.4127,287.77057,1
621,388.2555,280.06375,111
622,215.77959,250.20941,17
622,331.35864,396.1761,0
622,143.90282,85.15746,62
622,388.9843,280.36905,111
622,342.65582,287.65393,1
623,331.87817,396.3615,0
623,142.99585,85.02826,62
623,215.83765,250.21465,17
623,389.57013,281.5252,111
623,342.9424,286.99408,1
624,331.4724,395.94812,0
624,215.09714,250.2126,17
624,142.68199,86.33096,62
624,389.1618,281.04712,111
624,343.92517,287.24548,1
624,308.91016,169.76677,117
625,331.50378,395.8885,0
625,215.68396,250.19507,17
625,142.76222,86.4245,62
625,389.20892,281.2012,111
625,343.77463,287.16937,1
625,309.12775,169.86188,117
626,330.97913,395.67203,0
626,215.65134,250.20724,17
626,143.76555,86.60109,62
626,309.01434,170.22876,117
626,389.1016,281.2058,111
626,343.8003,287.20053,1
627,331.4099,395.26114,0
627,215.47052,250.12625,17
627,143.7651,86.73345,62
627,389.11255,281.93848,111
627,309.1202,170.2099,117
627,342.45044,287.09888,1
628,331.30545,395.30466,0
628,215.87576,249.79785,17
628,143.47394,86.46661,62
628,309.29312,170.3186,117
628,389.2151,282.01053,111
628,342.14313,287.06244,1
629,331.31946,395.11377,0
629,216.17288,249.86813,17
629,308.0867,171.26144,117
629,143.73813,86.59271,62
629,341.92328,286.98486,1
629,389.03964,282.4072,111
630,331.15753,395.31732,0
630,216.00125,249.44833,17
630,308.00848,171.27121,117
630,143.41745,87.37419,62
630,342.74768,286.91467,1
630,389.05557,282.34183,111
631,330.91302,395.05423,0
631,216.86127,250.38568,17
631,306.85028,171.88486,117
631,143.81367,87.4809,62
631,388.823,283.43027,111
631,343.18738,286.7938,1
632,331.03888,394.9574,0
632,216.47588,250.15956,17
632,307.39764,172.03352,117
632,143.81439,87.50228,62
632,342.6477,286.73706,1
632,388.7851,283.65698,111
633,331.18124,394.90277,0
633,307.81885,172.45468,117
633,216.4541,250.153,17
633,389.1708,283.49734,111
633,143.96216,87.63637,62
633,343.34692,285.85248,1
634,331.17847,394.89517,0
634,218.28403,250.43283,17
634,307.03027,172.18536,117
634,144.00813,87.86935,62
634,388.97827,283.55713,111
634,343.31793,285.78986,1
635,331.10236,394.67685,0
635,218.19077,250.43103,17
635,307.10376,172.22215,117
635,144.0061,87.79036,62
635,343.39957,285.8546,1
635,389.0808,283.13336,111
636,331.65533,394.8856,0
636,218.35655,250.64377,17
636,306.84116,172.07025,117
636,144.379,88.096085,62
636,344.23126,286.01382,1
636,389.0501,284.33795,111
637,332.39154,394.93762,0
637,218.35724,250.58215,17
637,346.18167,285.9179,1
637,306.76086,172.05405,117
637,144.78171,88.877426,62
637,388.9218,284.364,111
638,332.45474,394.9405,0
638,218.33398,250.65234,17
638,346.1205,285.9346,1
638,306.79602,172.1329,117
638,388.6538,284.46332,111
638,145.4565,89.379295,62
639,332.53833,394.89267,0
639,218.41248,250.91391,17
639,306.6257,172.29532,117
639,345.6949,285.6053,1
639,145.44836,89.17456,62
639,388.81232,284.9934,111
640,332.355,394.67966,0
640,219.21976,251.24176,17
640,306.474,172.557,117
640,345.6742,285.77588,1
640,145.4043,89.19943,62
640,389.00067,285.1516,111
641,332.89105,394.06494,0
641,219.44707,251.58766,17
641,306.5351,173.12227,117
641,145.32616,89.301605,62
641,343.37146,285.87802,1
641,389.2276,284.41562,111
642,332.9346,394.05725,0
642,219.8153,251.54224,17
642,306.50568,173.19801,117
642,145.20753,88.60544,62
642,343.73438,285.73093,1
642,389.25116,284.33203,111
643,332.7763,393.97122,0
643,220.34567,251.65878,17
643,306.4461,173.26276,117
643,145.58119,88.97577,62
643,344.7257,285.71982,1
643,389.19983,284.76947,111
644,332.87598,394.02478,0
644,389.40024,285.45663,111
644,145.53549,88.93599,62
644,306.3728,173.3497,117
644,218.68765,250.74457,17
644,342.87897,285.82288,1
645,332.91254,393.95114,0
645,389.3834,285.43295,111
645,218.69843,250.7657,17
645,306.4771,173.39226,117
645,145.7625,89.27251,62
645,345.14636,285.761,1
646,332.82892,393.84802,0
646,306.67102,173.47195,117
646,145.73288,89.211945,62
646,219.15625,251.00748,17
646,388.04602,286.2505,111
646,345.2105,285.68176,1
647,332.9107,393.80365,0
647,146.37871,88.96858,62
647,306.55698,174.27713,117
647,219.29779,251.08249,17
647,387.94653,286.40067,111
647,345.56464,285.74548,1
648,332.4588,393.5396,0
648,146.37628,88.38283,62
648,219.68402,250.5091,17
648,306.4007,173.71661,117
648,387.80933,286.88,111
648,346.17883,285.81525,1
649,333.1234,393.65778,0
649,146.53093,87.99463,62
649,219.72345,250.53668,17
649,306.17905,174.39854,117
649,346.15845,285.78992,1
649,387.90887,287.0387,111
650,333.12286,393.64337,0
650,145.59921,88.212036,62
650,219.75847,250.54987,17
650,306.07828,174.25565,117
650,346.1059,285.81116,1
650,387.9596,287.3347,111
651,333.33487,393.52142,0
651,145.63837,88.43465,62
651,346.70908,285.49725,1
651,220.02446,250.78265,17
651,305.86298,174.89139,117
651,387.61102,288.039,111
652,333.29572,393.25702,0
652,145.75507,88.396194,62
652,306.4599,175.3456,117
652,219.82558,250.42117,17
652,347.2312,285.91562,1
652,387.43286,288.09314,111
653,333.50006,392.9729,0
653,145.67007,88.605064,62
653,348.37878,285.9013,1
653,220.73068,250.46748,17
653,306.35065,175.33932,117
653,387.0882,288.0531,111
654,333.4855,393.05417,0
654,145.78995,89.084076,62
654,221.88817,250.58574,17
654,347.57144,285.89548,1
654,306.6089,175.87794,117
654,386.84653,288.7254,111
655,333.3442,393.08386,0
655,146.29654,89.05275,62
655,386.67017,290.00067,111
655,348.34552,285.46954,1
655,222.58633,251.32227,17
655,306.777,175.87262,117
656,333.3166,392.98865,0
656,146.60193,89.030846,62
656,349.3288,284.9596,1
656,222.57486,251.31326,17
656,386.91248,288.91428,111
656,306.73724,176.59798,117
657,333.40625,392.90472,0
657,146.62491,89.091415,62
657,347.70596,284.44336,1
657,385.34344,289.98822,111
657,306.94922,176.6496,117
657,222.31564,251.09189,17
658,333.4588,392.9267,0
658,147.02167,89.56317,62
658,386.41614,290.23083,111
658,347.7459,284.45032,1
658,307.07358,176.88301,117
658,223.67737,251.3129,17
659,333.208,392.5677,0
659,147.31638,90.69354,62
659,384.568,290.2282,111
659,348.17447,284.1631,1
659,307.07758,177.14822,117
659,223.76862,251.1705,17
660,332.76996,392.35767,0
660,147.17307,90.7771,62
660,384.53497,289.2975,111
660,348.53204,283.98682,1
660,306.10062,177.08997,117
660,223.47794,250.57144,17
661,332.66147,392.28503,0
661,147.18657,90.86757,62
661,347.77887,283.86426,1
661,384.13004,289.43472,111
661,224.0148,250.02084,17
661,306.78064,177.56067,117
662,332.94116,391.93692,0
662,347.24976,283.99487,1
662,147.30757,90.94055,62
662,223.8862,249.95929,17
662,306.75195,177.78485,117
663,347.5103,284.52985,1
663,332.67853,391.83667,0
663,147.396,91.10265,62
663,224.02492,249.95993,17
663,383.84534,289.8405,111
663,306.81085,178.66306,117
664,347.05585,284.39178,1
664,332.45837,391.89038,0
664,147.15694,90.432076,62
664,383.97485,289.9308,111
664,223.58966,250.37488,17
664,306.82544,178.81975,117
665,346.9252,284.35483,1
665,332.60443,391.83447,0
665,147.33615,90.62537,62
665,383.51147,291.30637,111
665,224.90787,250.48473,17
665,306.6836,178.86478,117
666,347.20416,284.00986,1
666,332.9199,391.78143,0
666,148.0169,91.02635,62
666,384.37964,291.85724,111
666,224.9708,250.48906,17
666,307.0635,180.00465,117
667,347.26257,284.01025,1
667,332.99432,391.5312,0
667,148.2375,91.55201,62
667,226.65604,250.57846,17
667,383.12476,294.03052,111
667,307.00052,179.92618,117
668,347.3093,283.9005,1
668,148.11617,91.839035,62
668,332.47223,390.91028,0
668,383.65057,295.84726,111
668,226.63077,250.65434,17
668,307.55856,179.82303,117
669,347.3823,284.10144,1
669,332.81244,391.22888,0
669,147.95377,91.56594,62
669,384.6791,295.753,111
669,226.86035,250.54378,17
669,306.25037,179.85504,117
670,148.17432,91.858696,62
670,332.59613,391.1712,0
670,348.0885,283.93576,1
670,382.73615,295.4547,111
670,226.72783,250.53995,17
670,306.12964,179.82042,117
671,148.06985,91.94295,62
671,332.23422,391.0472,0
671,348.13693,283.89392,1
671,382.3094,295.9867,111
671,226.96313,250.78906,17
671,306.08978,179.72226,117
672,332.27548,390.71014,0
672,148.13155,91.727066,62
672,348.5105,283.8183,1
672,226.01534,250.7475,17
672,383.46912,295.75354,111
672,305.2627,179.77258,117
673,332.3819,390.6946,0
673,348.63538,283.6305,1
673,148.50607,92.1288,62
673,226.70761,250.79794,17
673,383.0804,295.75775,111
673,304.98853,179.54178,117
674,332.43317,390.74677,0
674,348.44568,283.67734,1
674,382.27094,297.5526,111
674,226.6853,250.81047,17
674,148.70764,92.15631,62
674,305.07758,179.62466,117
675,332.3173,390.5089,0
675,348.4215,283.70847,1
675,226.95625,250.85162,17
675,382.0144,297.6585,111
675,149.09952,92.932785,62
675,305.10278,179.74176,117
676,348.37778,283.49536,1
676,332.2847,390.16266,0
676,382.42212,297.64252,111
676,227.44293,250.93591,17
676,149.24954,93.05667,62
676,305.13916,179.92914,117
677,348.57904,283.9975,1
677,332.102,390.0648,0
677,227.05647,250.5002,17
677,149.56964,93.42356,62
677,458.83133,253.9733,128
677,382.3282,299.17474,111
677,305.0726,180.12698,117
678,349.05548,283.43805,1
678,332.2569,390.02643,0
678,226.99255,250.48608,17
678,149.63281,93.81351,62
678,305.95117,180.72998,117
678,458.7934,253.98033,128
678,382.54736,299.2849,111
679,348.72614,283.08142,1
679,332.41983,390.03006,0
679,226.78876,250.42526,17
679,150.34576,93.58086,62
679,305.9516,180.78116,117
679,458.99817,254.47159,128
679,380.8783,298.6314,111
680,348.92563,282.94507,1
680,149.83228,93.750656,62
680,332.3489,390.08594,0
680,226.98586,250.47815,17
680,305.71042,180.81952,117
680,458.28186,254.78497,128
680,380.4281,301.3684,111
681,151.60872,94.043274,62
681,332.229,390.1254,0
681,349.11145,282.9254,1
681,227.13373,250.49187,17
681,458.911,254.59131,128
681,305.79254,180.74481,117
681,380.7296,300.9001,111
682,332.24652,390.06317,0
682,151.14987,94.27878,62
682,350.21826,283.30402,1
682,227.0994,250.4226,17
682,305.93427,180.64151,117
682,458.95782,254.55737,128
683,331.97943,389.69516,0
683,151.14198,93.90809,62
683,350.08337,283.23938,1
683,227.98814,249.93097,17
683,459.16327,255.37523,128
683,306.13263,181.33728,117
683,380.22638,301.26703,111
684,331.80066,388.98557,0
684,350.3526,282.9418,1
684,150.91998,93.928795,62
684,228.97818,249.99783,17
684,459.15607,255.76492,128
684,307.35052,181.52994,117
684,380.5368,300.03787,111
685,350.3294,282.97992,1
685,151.3678,94.010635,62
685,230.33485,250.28699,17
685,459.1443,255.73584,128
685,307.09024,181.57584,117
685,332.02386,389.02597,0
685,380.872,302.30914,111
686,350.5462,282.02502,1
686,151.37155,94.08042,62
686,230.19601,250.22516,17
686,459.54468,256.0161,128
686,331.95126,389.0835,0
686,306.81427,181.35039,117
686,381.20673,301.8847,111
687,350.97488,282.31445,1
687,151.27393,94.704865,62
687,229.98203,250.16592,17
687,381.42035,302.89255,111
687,332.0199,389.00372,0
687,306.68396,181.26266,117
687,459.7194,255.51807,128
688,153.50479,96.21588,62
688,350.75977,281.6007,1
688,381.8302,303.66272,111
688,229.72354,250.02429,17
688,307.28625,181.4163,117
688,332.07135,388.9234,0
688,459.37195,255.31552,128
689,153.41522,96.25551,62
689,350.7514,281.55087,1
689,228.19434,249.697,17
689,307.19275,181.4374,117
689,459.44043,255.2601,128
689,380.39233,303.18564,111
689,332.0064,388.8764,0
690,154.09158,96.57702,62
690,350.71893,281.81665,1
690,229.56879,249.23105,17
690,307.0968,181.52383,117
690,331.87225,388.74268,0
690,381.58838,301.65338,111
690,459.9906,255.22546,128
691,154.52567,97.03296,62
691,350.8023,281.91986,1
691,229.65977,249.32443,17
691,331.6278,387.5578,0
691,307.2444,181.95946,117
691,380.77246,303.5947,111
691,459.88037,255.16238,128
692,155.1514,97.74323,62
692,229.72685,249.28093,17
692,350.94208,282.12482,1
692,307.32477,181.99881,117
692,331.52545,387.48282,0
692,379.80066,303.4402,111
692,459.9123,254.59003,128
693,154.76758,97.70999,62
693,228.86356,249.16359,17
693,349.63614,282.08258,1
693,331.61102,387.3695,0
693,307.49203,182.05162,117
693,459.38992,254.94711,128
693,379.9491,303.5437,111
694,155.03659,98.13697,62
694,230.26337,249.52664,17
694,349.59183,282.14545,1
694,331.81638,387.41394,0
694,379.1897,303.3035,111
694,307.31955,181.85355,117
694,459.4657,254.95248,128
695,228.92422,249.21237,17
695,155.04654,98.30064,62
695,349.2923,282.08527,1
695,331.6499,387.2378,0
695,379.3764,303.36047,111
695,459.75073,254.82748,128
695,307.2951,181.99033,117
696,229.04395,248.98605,17
696,154.42831,98.88301,62
696,331.96628,387.26648,0
696,351.40698,282.40112,1
696,379.7352,303.97202,111
